ID,Age,Education,Marital_Status,Income,Dependents,Dt_Customer,Recency,RecencyScore,Frequency,FrequencyScore,Monetary,MonetaryScore,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,Complain,1st Campaign,2nd Campaign,3rd Campaign,4th Campaign,5th Campaign,6th Campaign,Segment
10548,19,Bachelor,Single,71163.0,0,2014-03-09,30,3.0,24,4.0,960,4.0,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,Need Attention
2281,44,Bachelor,Single,33697.0,1,2013-09-15,34,3.0,4,0.0,28,0.0,4,3,7,0,3,11,1,1,0,2,7,0,0,0,1,0,0,0,Promising
4073,60,Master,Married,63564.0,0,2014-01-29,0,5.0,28,5.0,1215,4.0,769,80,252,15,34,65,1,10,10,7,6,0,0,0,1,0,0,1,Best
6974,42,Doctoral,Together,83443.0,0,2013-12-31,89,1.0,22,4.0,1497,4.0,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,Can't Lose
7938,56,Doctoral,Together,51518.0,1,2013-10-03,92,0.0,17,3.0,449,3.0,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,At Risk
7094,39,Bachelor,Widow,58330.0,1,2013-12-25,87,1.0,24,4.0,1064,4.0,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,Can't Lose
3667,45,Bachelor,Married,80952.0,0,2013-02-28,20,4.0,25,4.0,1757,5.0,778,178,689,41,27,44,1,8,5,11,8,0,1,0,0,1,1,1,Need Attention
3870,36,Master,Together,63855.0,0,2013-02-09,28,4.0,24,4.0,1006,4.0,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,Need Attention
4012,42,Doctoral,Together,62220.0,1,2012-08-11,55,2.0,23,4.0,1226,4.0,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,Can't Lose
5909,50,Bachelor,Married,58512.0,1,2013-09-19,25,4.0,20,4.0,1171,4.0,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,Need Attention
10470,35,Master,Married,40662.0,1,2013-03-15,0,5.0,8,1.0,92,2.0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,New Customer
6488,55,Doctoral,Married,38829.0,1,2014-04-06,86,1.0,8,1.0,99,2.0,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,Hibernating
10270,33,Master,Married,35523.0,1,2013-10-03,8,5.0,8,1.0,66,1.0,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,New Customer
6406,26,Master,Married,78285.0,0,2013-10-28,13,4.0,21,4.0,1427,4.0,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,Need Attention
7573,36,Doctoral,Single,31626.0,1,2013-05-10,12,4.0,6,1.0,86,1.0,39,1,9,2,1,34,1,2,1,2,7,0,0,0,1,0,0,1,Promising
221,59,Bachelor,Married,48726.0,1,2013-04-27,90,0.0,12,2.0,242,2.0,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,Hibernating
5331,37,Bachelor,Married,74985.0,0,2012-09-11,8,5.0,17,3.0,1869,5.0,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,Need Attention
1911,27,Bachelor,Together,67430.0,0,2012-09-05,6,5.0,29,5.0,1364,4.0,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,Best
8786,58,Master,Married,62058.0,1,2013-05-26,52,2.0,18,3.0,450,3.0,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,At Risk
10582,35,Bachelor,Married,72063.0,1,2013-07-03,3,5.0,21,4.0,758,3.0,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,Need Attention
1915,63,Doctoral,Married,78939.0,0,2013-12-12,57,2.0,20,4.0,1507,4.0,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,Can't Lose
8897,49,Bachelor,Single,42720.0,2,2013-04-24,9,5.0,25,4.0,654,3.0,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,Need Attention
2371,42,Bachelor,Married,33622.0,2,2013-04-13,22,4.0,9,2.0,81,1.0,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,Promising
4303,57,Doctoral,Together,6835.0,1,2012-12-08,76,1.0,1,0.0,137,2.0,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,Hibernating
6825,61,Bachelor,Together,41452.0,2,2013-03-06,86,1.0,4,0.0,16,0.0,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,Hibernating
1072,49,Doctoral,Single,40760.0,1,2013-08-30,64,2.0,8,1.0,93,2.0,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,Hibernating
4964,56,Doctoral,Together,74250.0,0,2014-01-26,90,0.0,18,3.0,1158,4.0,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,At Risk
2461,59,Master,Single,51124.0,2,2013-12-18,79,1.0,6,1.0,43,1.0,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,Hibernating
10736,43,Bachelor,Single,72258.0,1,2013-09-12,28,4.0,22,4.0,1525,4.0,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,Need Attention
3194,40,Doctoral,Single,71466.0,0,2014-04-05,86,1.0,19,3.0,1230,4.0,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,At Risk
10839,38,Bachelor,Together,36283.0,2,2014-04-14,42,3.0,6,1.0,29,0.0,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,Promising
49,44,Bachelor,Single,20587.0,1,2014-05-11,39,3.0,5,0.0,25,0.0,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,Promising
4290,42,Bachelor,Married,30467.0,1,2014-03-19,8,5.0,4,0.0,24,0.0,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,New Customer
10219,42,Bachelor,Together,31590.0,1,2013-06-18,40,3.0,5,0.0,38,1.0,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,Promising
4211,28,Basic,Married,20425.0,1,2012-10-29,5,5.0,7,1.0,57,1.0,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,New Customer
6299,46,Doctoral,Divorced,42564.0,1,2013-01-02,28,4.0,24,4.0,813,3.0,324,48,186,39,18,198,6,6,8,4,7,0,0,0,1,0,0,1,Need Attention
10846,36,Master,Married,43783.0,1,2014-05-29,22,4.0,22,4.0,629,3.0,327,9,125,25,4,139,6,7,1,8,7,0,0,0,1,0,0,0,Need Attention
347,38,Bachelor,Divorced,40780.0,1,2012-09-08,30,3.0,17,3.0,377,2.0,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,Need Attention
6543,69,Master,Together,62847.0,0,2013-01-15,45,3.0,14,2.0,1612,5.0,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,Need Attention
10446,57,Doctoral,Married,82017.0,0,2012-11-07,58,2.0,17,3.0,729,3.0,184,23,446,30,23,23,1,5,4,7,2,0,1,0,0,1,1,1,At Risk
3479,64,Bachelor,Single,16813.0,0,2013-07-19,49,3.0,6,1.0,50,1.0,4,8,11,12,2,13,1,2,0,3,7,0,0,0,1,0,0,0,Promising
11075,36,Bachelor,Married,51267.0,2,2013-10-29,37,3.0,15,2.0,270,2.0,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,Promising
4442,53,Bachelor,Single,46524.0,1,2013-04-05,70,1.0,9,2.0,177,2.0,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,Hibernating
199,52,Master,Single,45183.0,0,2013-01-20,33,3.0,13,2.0,315,2.0,219,3,60,12,9,12,1,4,1,7,7,0,0,0,0,1,0,0,Promising
6722,60,Doctoral,Married,70421.0,1,2014-06-28,98,0.0,23,4.0,767,3.0,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,At Risk
796,49,Master,Divorced,60161.0,1,2012-10-23,17,4.0,26,5.0,1071,4.0,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,Loyal
3749,41,Bachelor,Together,73926.0,0,2013-03-02,54,2.0,24,4.0,1580,5.0,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,Can't Lose
8523,46,Bachelor,Married,19329.0,1,2013-12-14,39,3.0,10,2.0,60,1.0,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,Promising
310,44,Master,Married,61872.0,1,2013-12-13,81,1.0,21,4.0,573,3.0,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,At Risk
8629,58,Bachelor,Widow,46984.0,2,2013-03-26,71,1.0,5,0.0,41,1.0,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,Hibernating
236,63,Bachelor,Married,34838.0,2,2013-01-19,62,2.0,10,2.0,170,2.0,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,Hibernating
9930,70,Doctoral,Single,82716.0,0,2013-11-05,8,5.0,28,5.0,1167,4.0,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,Best
3483,56,Bachelor,Married,48192.0,0,2013-04-06,76,1.0,25,4.0,1526,4.0,1039,43,204,153,58,29,3,2,8,12,8,0,1,1,0,1,0,1,Can't Lose
7326,43,Master,Married,56850.0,1,2014-03-23,83,1.0,6,1.0,63,1.0,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,Hibernating
7352,57,Bachelor,Married,55267.0,1,2013-10-21,28,4.0,17,3.0,405,3.0,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,Need Attention
2350,42,Bachelor,Married,59666.0,2,2013-03-22,87,1.0,20,4.0,1027,4.0,623,53,178,23,17,133,7,3,2,8,8,0,0,0,0,1,0,0,Can't Lose
9145,42,Bachelor,Single,72504.0,1,2013-04-06,43,3.0,22,4.0,1478,4.0,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,Need Attention
2964,33,Bachelor,Married,26872.0,0,2013-10-16,0,5.0,5,0.0,72,1.0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,New Customer
5585,42,Bachelor,Single,21359.0,1,2013-04-20,1,5.0,7,1.0,48,1.0,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,New Customer
9687,39,Bachelor,Single,73170.0,0,2014-05-31,1,5.0,16,3.0,726,3.0,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,Need Attention
3732,59,Master,Married,52750.0,1,2013-02-04,72,1.0,27,5.0,860,3.0,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,At Risk
6303,28,Doctoral,Together,91820.0,0,2013-11-23,72,1.0,22,4.0,1497,4.0,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,Can't Lose
11176,44,Doctoral,Together,65968.0,1,2014-05-12,12,4.0,18,3.0,495,3.0,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,Need Attention
2986,38,Bachelor,Married,30772.0,2,2014-03-12,89,1.0,4,0.0,20,0.0,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,Hibernating
7462,60,Bachelor,Single,22507.0,0,2012-11-24,67,2.0,19,3.0,570,3.0,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,At Risk
7034,36,Master,Married,25804.0,1,2013-09-01,34,3.0,7,1.0,55,1.0,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,Promising
9493,34,Doctoral,Single,76412.0,0,2013-05-05,15,4.0,18,3.0,1808,5.0,840,53,804,23,71,17,1,5,4,8,3,0,1,0,0,0,1,1,Need Attention
1143,42,Bachelor,Married,22063.0,1,2013-08-08,43,3.0,7,1.0,55,1.0,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,Promising
1,53,Bachelor,Single,57091.0,0,2014-06-15,0,5.0,18,3.0,577,3.0,464,5,64,7,0,37,1,7,3,7,5,0,0,1,0,0,0,1,Need Attention
3855,51,Bachelor,Married,22419.0,0,2013-04-18,74,1.0,8,1.0,162,2.0,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,Hibernating
5536,55,Bachelor,Together,87771.0,1,2013-05-22,61,2.0,20,4.0,1957,5.0,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,0,1,1,1,Can't Lose
5989,55,Master,Divorced,78353.0,1,2013-04-16,51,2.0,24,4.0,1576,5.0,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,Can't Lose
9499,60,Bachelor,Married,93404.0,3,2013-05-07,97,0.0,17,3.0,1616,5.0,1279,15,287,20,0,15,3,3,4,7,5,0,0,0,0,1,1,0,At Risk
6768,52,Bachelor,Divorced,37859.0,3,2013-01-12,75,1.0,6,1.0,36,1.0,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,Hibernating
2150,56,Doctoral,Widow,80995.0,1,2013-05-11,83,1.0,22,4.0,1482,4.0,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,Can't Lose
6646,30,Bachelor,Together,16529.0,1,2014-03-01,23,4.0,5,0.0,22,0.0,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,Promising
4887,38,Doctoral,Divorced,55412.0,2,2013-11-22,65,2.0,6,1.0,63,1.0,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,Hibernating
8560,22,Bachelor,Single,48789.0,0,2012-09-10,94,0.0,18,3.0,680,3.0,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,At Risk
3321,47,Doctoral,Together,56575.0,2,2013-05-05,42,3.0,20,4.0,542,3.0,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,Need Attention
11003,34,Master,Together,25130.0,1,2013-10-02,10,4.0,7,1.0,50,1.0,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,Promising
10402,47,Bachelor,Married,35441.0,2,2013-02-14,94,0.0,6,1.0,39,1.0,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,Hibernating
9904,58,Bachelor,Married,71391.0,1,2013-03-29,50,2.0,28,5.0,1043,4.0,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,Can't Lose
6141,42,Master,Single,49494.0,1,2013-04-25,46,3.0,14,2.0,385,2.0,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,Promising
5687,34,Bachelor,Divorced,81702.0,0,2012-09-23,98,0.0,27,5.0,1633,5.0,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,Can't Lose
10856,34,Master,Single,45889.0,1,2013-07-02,42,3.0,5,0.0,46,1.0,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,Promising
5121,37,Bachelor,Single,56628.0,1,2014-03-21,30,3.0,20,4.0,761,3.0,479,5,82,7,17,171,2,7,6,5,5,0,0,0,1,0,0,0,Need Attention
368,40,Bachelor,Married,40049.0,1,2012-11-29,61,2.0,14,2.0,290,2.0,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,Hibernating
3312,26,Bachelor,Single,34176.0,1,2014-05-12,12,4.0,11,2.0,89,1.0,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,Promising
11121,33,Bachelor,Married,19419.0,1,2012-11-10,76,1.0,11,2.0,70,1.0,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,Hibernating
5332,54,Master,Married,82504.0,0,2013-07-27,2,5.0,17,3.0,1066,4.0,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,Need Attention
5848,44,Bachelor,Together,81205.0,0,2014-01-13,43,3.0,19,3.0,2009,5.0,724,74,929,97,55,130,1,5,6,7,2,0,0,1,1,0,1,1,Need Attention
10343,23,Master,Single,61618.0,0,2012-09-29,27,4.0,19,3.0,1345,4.0,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,Need Attention
5935,58,Master,Single,55284.0,1,2012-12-24,60,2.0,23,4.0,764,3.0,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,At Risk
2895,51,Bachelor,Single,49980.0,1,2013-10-23,79,1.0,11,2.0,195,2.0,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,Hibernating
10262,34,Bachelor,Married,15072.0,2,2013-05-10,96,0.0,11,2.0,53,1.0,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,Hibernating
7848,40,Bachelor,Single,49166.0,1,2013-06-13,17,4.0,13,2.0,368,2.0,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,Promising
7186,48,Doctoral,Together,30843.0,2,2014-05-26,43,3.0,6,1.0,35,1.0,24,0,2,0,0,9,2,1,1,2,5,0,0,0,1,0,0,0,Promising
5794,40,Doctoral,Married,46374.0,1,2014-03-17,1,5.0,18,3.0,446,3.0,408,0,21,0,0,17,3,7,1,7,8,0,1,0,0,1,0,1,Need Attention
4877,41,Master,Married,38576.0,1,2014-03-04,2,5.0,5,0.0,41,1.0,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,New Customer
425,29,Bachelor,Married,55357.0,2,2013-02-19,66,2.0,22,4.0,727,3.0,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,At Risk
1031,25,Master,Married,85710.0,0,2013-05-05,5,5.0,26,5.0,1062,4.0,600,20,350,29,30,33,1,6,9,10,2,0,0,0,0,0,1,0,Best
4297,45,Bachelor,Together,23228.0,1,2014-01-26,71,1.0,7,1.0,40,1.0,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,Hibernating
807,45,Master,Together,44602.0,2,2014-02-15,35,3.0,17,3.0,292,2.0,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,Need Attention
9553,27,Bachelor,Married,7500.0,0,2013-01-09,94,0.0,4,0.0,15,0.0,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,Lost
4271,25,Master,Together,38683.0,1,2012-10-04,80,1.0,17,3.0,341,2.0,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,At Risk
4120,39,Master,Single,49514.0,1,2013-12-17,61,2.0,13,2.0,369,2.0,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,Hibernating
2036,41,Doctoral,Together,57906.0,1,2013-06-11,29,3.0,17,3.0,401,3.0,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,Need Attention
115,48,Master,Single,43456.0,1,2013-03-26,0,5.0,17,3.0,393,2.0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,Need Attention
4259,28,Master,Single,19485.0,2,2013-09-24,80,1.0,4,0.0,10,0.0,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,Hibernating
8687,36,Bachelor,Together,53172.0,1,2013-05-06,54,2.0,16,3.0,486,3.0,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,At Risk
2447,35,Bachelor,Together,30545.0,1,2012-10-17,71,1.0,7,1.0,69,1.0,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,Hibernating
10140,31,Doctoral,Together,70123.0,0,2013-09-28,27,4.0,17,3.0,1727,5.0,1308,0,396,23,0,0,1,5,7,4,3,0,0,1,0,1,0,0,Need Attention
9353,55,Bachelor,Single,62450.0,1,2014-01-06,61,2.0,16,3.0,995,4.0,515,47,267,62,66,38,2,5,5,4,3,0,0,0,0,1,0,0,At Risk
3623,38,Bachelor,Together,21675.0,1,2014-06-11,55,2.0,10,2.0,45,1.0,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,Hibernating
738,33,Master,Single,42395.0,2,2014-04-04,35,3.0,12,2.0,182,2.0,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,Promising
7631,36,Master,Together,61346.0,1,2013-10-06,34,3.0,23,4.0,989,4.0,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,Need Attention
4789,61,Bachelor,Together,80812.0,0,2013-09-17,95,0.0,18,3.0,1677,5.0,769,22,500,210,143,33,1,4,8,5,2,0,1,0,1,0,1,0,At Risk
773,43,Master,Divorced,42835.0,2,2013-06-30,64,2.0,23,4.0,595,3.0,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,At Risk
1446,58,Master,Single,86424.0,0,2014-04-05,12,4.0,28,5.0,1226,4.0,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,Loyal
3270,36,Master,Together,17117.0,1,2013-01-17,96,0.0,11,2.0,128,2.0,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,Hibernating
8443,42,Bachelor,Single,24762.0,1,2014-02-10,16,4.0,9,2.0,86,1.0,6,10,12,3,15,40,3,3,1,2,8,0,0,0,1,0,0,1,Promising
9653,39,Bachelor,Married,35797.0,1,2012-10-16,16,4.0,7,1.0,68,1.0,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,Promising
8916,39,Bachelor,Divorced,36627.0,2,2013-07-23,78,1.0,4,0.0,16,0.0,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,Hibernating
8017,33,Master,Married,51111.0,2,2014-06-19,83,1.0,7,1.0,55,1.0,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,Hibernating
5830,42,Doctoral,Single,86857.0,0,2012-09-12,96,0.0,22,4.0,2114,5.0,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,Can't Lose
4597,44,Doctoral,Together,82072.0,0,2013-07-02,67,2.0,19,3.0,2018,5.0,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,At Risk
7023,61,Doctoral,Single,46231.0,3,2012-11-26,87,1.0,15,2.0,263,2.0,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,Hibernating
8086,55,Bachelor,Married,42243.0,2,2013-12-11,34,3.0,7,1.0,55,1.0,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,Promising
8825,52,Bachelor,Together,51195.0,2,2013-04-01,46,3.0,24,4.0,564,3.0,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,Need Attention
2930,36,Master,Single,68092.0,0,2013-12-16,7,5.0,20,4.0,1281,4.0,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,Best
1928,41,Bachelor,Married,31814.0,1,2013-02-09,73,1.0,7,1.0,83,1.0,35,3,20,4,1,20,2,2,0,3,9,0,0,0,1,0,0,0,Hibernating
7108,49,Master,Widow,51390.0,2,2012-09-08,54,2.0,18,3.0,353,2.0,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,At Risk
10925,31,Bachelor,Married,76630.0,0,2014-01-14,93,0.0,25,4.0,1003,4.0,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,Can't Lose
9960,23,Basic,Single,26868.0,1,2014-04-30,52,2.0,4,0.0,14,0.0,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,Hibernating
8800,71,Doctoral,Divorced,48948.0,0,2013-02-01,53,2.0,24,4.0,902,3.0,437,8,206,160,49,42,2,7,10,5,6,0,0,0,1,0,0,1,At Risk
9224,42,Doctoral,Single,55260.0,1,2012-12-12,81,1.0,25,4.0,1139,4.0,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,Can't Lose
5519,58,Bachelor,Together,64090.0,1,2013-08-07,8,5.0,20,4.0,797,3.0,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,Need Attention
5046,56,Bachelor,Divorced,78331.0,1,2014-01-23,97,0.0,25,4.0,1638,5.0,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,Can't Lose
7037,40,Doctoral,Married,37087.0,1,2013-08-11,50,2.0,17,3.0,401,3.0,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,At Risk
905,28,Bachelor,Divorced,21846.0,1,2013-10-22,38,3.0,11,2.0,84,1.0,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,Promising
8624,56,Bachelor,Married,81320.0,0,2013-02-06,61,2.0,18,3.0,928,4.0,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,At Risk
8945,44,Bachelor,Divorced,54137.0,1,2013-08-16,46,3.0,11,2.0,203,2.0,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,Promising
6445,47,Bachelor,Together,66825.0,0,2013-07-14,73,1.0,16,3.0,858,3.0,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,At Risk
2727,41,Bachelor,Together,57100.0,0,2013-12-04,19,4.0,13,2.0,409,3.0,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,Need Attention
6404,45,Bachelor,Together,58917.0,3,2013-03-24,10,4.0,16,3.0,282,2.0,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,Need Attention
11074,37,Bachelor,Single,85072.0,0,2014-04-09,94,0.0,18,3.0,1423,4.0,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,At Risk
10150,53,Bachelor,Single,86429.0,0,2013-11-21,10,4.0,18,3.0,1449,4.0,464,28,873,29,18,37,0,7,4,7,2,0,1,0,0,0,0,1,Need Attention
1968,43,Bachelor,Widow,45684.0,1,2013-12-02,37,3.0,4,0.0,28,0.0,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,Promising
6534,40,Bachelor,Together,47889.0,1,2014-01-04,94,0.0,6,1.0,67,1.0,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,Hibernating
9485,28,Doctoral,Married,45921.0,0,2014-03-10,23,4.0,10,2.0,199,2.0,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,Promising
7053,48,Doctoral,Single,78420.0,0,2013-06-29,75,1.0,22,4.0,1453,4.0,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,Can't Lose
4654,22,Bachelor,Together,75114.0,0,2013-11-07,40,3.0,19,3.0,1253,4.0,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,Need Attention
9760,51,Doctoral,Widow,52278.0,1,2013-01-25,24,4.0,31,5.0,1198,4.0,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,Loyal
1048,42,Master,Married,35641.0,1,2013-07-14,11,4.0,10,2.0,178,2.0,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,Promising
10619,20,Bachelor,Single,95529.0,0,2012-12-03,29,3.0,18,3.0,1990,5.0,770,29,890,250,27,24,1,7,3,7,3,0,0,0,0,0,1,1,Need Attention
10505,54,Master,Together,73113.0,0,2013-12-26,86,1.0,15,2.0,1001,4.0,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,At Risk
8362,32,Doctoral,Married,84169.0,0,2013-08-07,9,5.0,20,4.0,1919,5.0,1478,19,403,0,19,0,1,7,6,6,3,0,0,0,0,1,1,1,Best
2625,60,Master,Single,42607.0,1,2013-11-17,30,3.0,14,2.0,350,2.0,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,Promising
